shape,frame,phase_start_s,physical_start_s,wind_velocity,compute_audit_s,gmres_iterations,matrix_rebuilds,gauss_retries,wind_free_l2_n,wind_local_node_max_n,wind_local_component_max_n,held_free_l2_n,vector_change_n_s,rise_n_s,drop_n_s,direction_change_weighted_n_s,direction_angle_rad
reference_rectangle,153,2.55,4.55,"[0.5497528971886361, 1.497223058754217, 0.4466700634629639]",130.24376730900258,44195,14,3,0.014321351787352651,0.0014615037757833749,0.0014494078622837826,0.024404257761268096,0.35737861551567063,0.04995335411851563,-0.04995335411851563,0.34343029993156865,0.4275901687078904
reference_rectangle,154,2.566666666666667,4.566666666666666,"[0.5671969080631458, 1.5728740460483948, 0.31694343590787377]",174.94824741999764,58934,28,12,0.01493909241961399,0.0014078309521150416,0.0013473365780599393,0.024720238637369288,0.36275916424156107,0.037064437935680344,-0.037064437935680344,0.3533210207312494,0.4141352537796062
reference_rectangle,155,2.5833333333333335,4.583333333333333,"[0.5846409189376557, 1.6485250333425723, 0.18721680835278343]",87.54636296600074,29405,10,0,0.015673090738354333,0.0015780111957152596,0.0014953110079201153,0.02509689444231224,0.3840221489814178,0.044039899124420565,-0.044039899124420565,0.37244853243191234,0.41856776162646214
reference_rectangle,156,2.6,4.6,"[0.6020849298121654, 1.7241760206367498, 0.057490180797693205]",172.34869001100014,58872,23,9,0.016194630312571987,0.0017003430817399319,0.0015809203229698989,0.025346061954007654,0.4052902724855288,0.03129237445305924,-0.03129237445305924,0.3975205825695768,0.4259332937942246
reference_rectangle,157,2.6166666666666667,4.616666666666666,"[0.42924742966365126, 1.4746712269494242, 0.02671042269292088]",107.68754062800144,37079,11,1,0.010305424517596617,0.001211894266972809,0.0011061969030441274,0.02218110375373025,0.5130424575106637,-0.3533523476985222,0.3533523476985222,0.29671831473514954,0.48460190569478423
reference_rectangle,158,2.6333333333333333,4.633333333333334,"[0.25640992951513714, 1.2251664332620984, -0.004069335411851442]",197.80696143199748,65114,39,19,0.006650292481634722,0.0008656717356280727,0.0008288985267122887,0.020895590640930446,0.34889513422407636,-0.21930792215771372,0.21930792215771372,0.21798182573944536,0.553328276868573
reference_rectangle,159,2.65,4.65,"[0.08357242936662301, 0.9756616395747728, -0.03484909351662377]",198.13205869000376,66851,31,15,0.00427563799908218,0.0005922531710776092,0.0005648173122808549,0.020403509732565616,0.2631754610903934,-0.1424792689531525,0.1424792689531525,0.17742105098105757,0.7061790783545647
reference_rectangle,160,2.6666666666666665,4.666666666666667,"[-0.08926507078189116, 0.7261568458874471, -0.06562885162139609]",190.9119563369968,65359,27,12,0.0037278176264406116,0.0006541897556032689,0.0005704281655847696,0.020433852930977332,0.21528841156104617,-0.03286922235849413,0.03286922235849413,0.19866709668472293,0.9203601975010198
reference_rectangle,161,2.683333333333333,4.683333333333334,"[-0.26210257093040534, 0.4766520522001214, -0.09640860972616842]",109.89243351099867,37193,14,3,0.00513432781174811,0.0008968767628533653,0.0006345215353770914,0.020907693206441837,0.23924808431517042,0.08439061111844989,-0.08439061111844989,0.190757594475796,0.8810805468673099
reference_rectangle,162,2.7,4.7,"[-0.4349400710789194, 0.22714725851279582, -0.12718836783094073]",155.3668899530021,52261,24,10,0.007404025770967547,0.001097578791326293,0.0008203193719071559,0.0218255836484635,0.2868371688545896,0.13618187755316621,-0.13618187755316621,0.21022288491884875,0.6963966672486391
reference_rectangle,163,2.716666666666667,4.716666666666667,"[-0.6077775712274337, -0.022357535174529986, -0.15796812593571308]",110.17293519400118,37775,11,1,0.010269613673028874,0.001269597843974374,0.0009418680755304114,0.023345656349610024,0.34013081301786924,0.17193527412367965,-0.17193527412367965,0.2491880153983509,0.5685561102216744
reference_rectangle,164,2.7333333333333334,4.733333333333333,"[-0.7806150713759478, -0.2718623288618556, -0.18874788404048537]",176.66361679600232,60480,22,9,0.013206251308196824,0.0016702584733830047,0.0012005205291859683,0.025164958535927626,0.38137615161364224,0.176198258110077,-0.176198258110077,0.2982661541961118,0.4889143565531008
reference_rectangle,165,2.75,4.75,"[-0.9534525715244618, -0.5213671225491814, -0.21952764214525772]",130.96325565099687,43854,20,7,0.016579154238979744,0.0020189244801447582,0.0015788610513037793,0.02751763523751084,0.4567709941266814,0.2023741758469752,-0.2023741758469752,0.36547272169106015,0.4654265608960659
reference_rectangle,166,2.7666666666666666,4.766666666666667,"[-1.126290071672976, -0.770871916236507, -0.25030740025003007]",153.6145996510022,52166,20,7,0.01962236268710199,0.0020624456522167064,0.0016892384484544904,0.029859753534156767,0.503872891136365,0.18259250688733478,-0.18259250688733478,0.4316750693176893,0.43743288830766774
reference_rectangle,167,2.783333333333333,4.783333333333333,"[-1.29912757182149, -1.0203767099238326, -0.28108715835480236]",157.12000187699596,53391,20,8,0.022224599269476696,0.0018348621696648078,0.0015142482529306319,0.03191694706161802,0.523848349759787,0.1561341949424823,-0.1561341949424823,0.4698537917994026,0.40177712499776297
reference_rectangle,168,2.8,4.8,"[-1.4719650719700041, -1.2698815036111584, -0.3118669164595747]",102.98001735000435,34105,11,1,0.02507310751393349,0.002490251087281677,0.002001648487348936,0.03430660472710952,0.5642417543799506,0.17091049466740768,-0.17091049466740768,0.5062683346778224,0.38197864219112254
reference_rectangle,169,2.816666666666667,4.816666666666666,"[-1.377183081496782, -1.2375572572056495, -0.24578696297605518]",192.49563317799766,63636,35,16,0.01765325887983377,0.0018972192436796495,0.0015176443936255953,0.028580122340443964,0.677485090822251,-0.4451909180459832,0.4451909180459832,0.4285038638064569,0.40736685515151533
reference_rectangle,170,2.8333333333333335,4.833333333333333,"[-1.28240109102356, -1.2052330108001406, -0.17970700949253568]",187.1893120829991,64230,22,9,0.013593341099043647,0.0015982246929500208,0.0013478321042895793,0.025783987788727803,0.49772758979104387,-0.2435950668474074,0.2435950668474074,0.3808767153024273,0.4713403029540358
reference_rectangle,171,2.85,4.85,"[-1.1876191005503378, -1.1729087643946317, -0.11362705600901618]",149.45423898000445,49860,23,9,0.010891762520412854,0.0014967314156036629,0.0012592586361152716,0.024088274565020936,0.3916282979173125,-0.16209471471784753,0.16209471471784753,0.31912099626803275,0.49330844876449786
reference_rectangle,172,2.8666666666666667,4.866666666666666,"[-1.0928371100771157, -1.1405845179891227, -0.047547102525496654]",168.13912799800164,55073,30,13,0.009339381014020454,0.0013546040332023895,0.0012069160946494044,0.02314870709645647,0.33506165024564816,-0.09314289038354404,0.09314289038354404,0.2980371301075113,0.5383417642933122
reference_rectangle,173,2.8833333333333333,4.883333333333334,"[-0.9980551196038936, -1.1082602715836138, 0.018532850958022873]",158.99043368599814,54092,17,5,0.007857200239951906,0.0010761070191495966,0.0010008031981373969,0.022365149042668217,0.28698647452751963,-0.08893084644411291,0.08893084644411291,0.2502733612896722,0.5373195034139293
reference_rectangle,174,2.9,4.9,"[-0.9032731291306715, -1.075936025178105, 0.08461280444154234]",196.42370335200394,67661,19,7,0.0067459025664064285,0.0009332515520100497,0.0008855389253327532,0.021817995594591136,0.2496536872185893,-0.06667786041272862,0.06667786041272862,0.22292266877342068,0.5579706232392129
reference_rectangle,175,2.9166666666666665,4.916666666666667,"[-0.8084911386574494, -1.043611778772596, 0.15069275792506187]",221.8271743389996,74349,36,17,0.00564835900113431,0.0009592900520821652,0.0008189157790380212,0.02134903624233957,0.22946673787393976,-0.0658526139163271,0.0658526139163271,0.20113954474447407,0.6025796650638544
reference_rectangle,176,2.933333333333333,4.933333333333334,"[-0.7137091481842273, -1.0112875323670871, 0.2167727114085814]",224.78474446899781,73964,39,19,0.004997193529837149,0.0007883991102110887,0.000689730639786904,0.021080012974870856,0.1983121689861414,-0.03906992827782969,0.03906992827782969,0.1828753034245175,0.6197998843287067
reference_rectangle,177,2.95,4.95,"[-0.6189271577110051, -0.9789632859615782, 0.28285266489210087]",226.66267362800136,74694,39,19,0.004118147611322643,0.0005623018084697966,0.0005266543849536647,0.02075078842705231,0.1952760288998557,-0.05274275511087036,0.05274275511087036,0.17068222174739153,0.7053008131930646
reference_rectangle,178,2.966666666666667,4.966666666666667,"[-0.524145167237783, -0.9466390395560693, 0.34893261837562045]",227.9574253269966,74648,41,20,0.003792792465740644,0.0005106935249179782,0.00044004097977715816,0.020604188675485087,0.18032146375493832,-0.01952130873491991,0.01952130873491991,0.17203469416028325,0.7752398762235939
reference_rectangle,179,2.9833333333333334,4.983333333333333,"[-0.4293631767645609, -0.9143147931505604, 0.4150125718591399]",238.04034571500233,78103,39,19,0.0036561162469841728,0.0005509809674468158,0.0005424007034120479,0.020517104273585926,0.17900048437551488,-0.00820057312538828,0.00820057312538828,0.17556115416504148,0.8233698061785403
reference_rectangle,180,3.0,5.0,"[-0.3345811862913388, -0.8819905467450516, 0.4810925253426594]",227.92339427799743,74394,44,21,0.003744773560128627,0.0008279929343925057,0.0007143838333097734,0.020496863871943438,0.18088084789888523,0.0053194387886672505,-0.0053194387886672505,0.1786495467201129,0.8387580082757168
reference_rectangle,181,3.0166666666666666,5.016666666666667,"[-0.3964247663584502, -0.9350388598429338, 0.4270188359017022]",220.82010073499987,71513,42,21,0.0036574519541788184,0.0005702512204408348,0.0005087369666778925,0.0205204559262544,0.17990372835844395,-0.005239296356988514,0.005239296356988514,0.17771842234476715,0.8337894928766771
reference_rectangle,182,3.033333333333333,5.033333333333333,"[-0.45826834642556163, -0.9880871729408159, 0.37294514646074495]",227.73981215700042,74573,38,19,0.004257628335775793,0.0006325938686668511,0.0005705601134553475,0.020682772763269297,0.1796298788866347,0.036010582895818474,-0.036010582895818474,0.16310863919381757,0.7615399564354308
reference_rectangle,183,3.05,5.05,"[-0.520111926492673, -1.041135486038698, 0.31887145701978775]",232.79210325900203,74927,44,22,0.005130367467008234,0.0010702816468631088,0.0008135524513574041,0.020906014761492116,0.2100456143391687,0.05236434787394649,-0.05236434787394649,0.18530615568911318,0.7423150940663849
reference_rectangle,184,3.066666666666667,5.066666666666666,"[-0.5819555065597845, -1.0941837991365804, 0.26479776757883056]",225.80500796999695,71378,51,25,0.0051541568331362865,0.0011427210104651695,0.0010042583805972454,0.0209323880419924,0.22858942866987297,0.0014273619676831266,-0.0014273619676831266,0.2280568372843039,0.7589570937535886
reference_rectangle,185,3.0833333333333335,5.083333333333333,"[-0.6437990866268959, -1.1472321122344624, 0.2107240781378733]",247.66017055599514,82249,36,17,0.005728294193738434,0.0008117081430328629,0.0007922125698447257,0.021068414219868388,0.22920756638345652,0.03444824163612886,-0.03444824163612886,0.21494827240293257,0.7098759929094633
reference_rectangle,186,3.1,5.1,"[-0.7056426666940072, -1.2002804253323447, 0.1566503886969161]",224.80012741999963,72978,42,21,0.006316807685205286,0.0010391327206851256,0.0008451977537404295,0.021209165259219877,0.22414455274673964,0.03531080948801113,-0.03531080948801113,0.21078269657324236,0.6233213049762428
reference_rectangle,187,3.1166666666666667,5.116666666666666,"[-0.7674862467611187, -1.2533287384302267, 0.10257669925595886]",218.42519133300084,69159,53,26,0.00670498644950836,0.0009893396284708612,0.0009345755927153973,0.02137707637519448,0.2337778784171871,0.023290725858184404,-0.023290725858184404,0.2257808957009167,0.6048946304628482
reference_rectangle,188,3.1333333333333333,5.133333333333334,"[-0.8293298268282301, -1.306377051528109, 0.04850300981500166]",231.44245104299625,72875,53,26,0.00730475057028871,0.0013874064809367298,0.001290397637794445,0.0216351631631417,0.24183983821999594,0.03598584724682101,-0.03598584724682101,0.22911952466950178,0.5775175308228421
reference_rectangle,189,3.15,5.15,"[-0.8911734068953414, -1.359425364625991, -0.0055706796259555325]",231.62136012200062,74165,47,23,0.008077025188028601,0.0011879360015708228,0.0010773843018676448,0.02191673255053788,0.2448955362695538,0.04633647706439348,-0.04633647706439348,0.22868695213253412,0.5278846922176251
reference_rectangle,190,3.1666666666666665,5.166666666666667,"[-0.9530169869624529, -1.4124736777238733, -0.059644369066912784]",224.3228744309963,70314,51,25,0.00893027337273638,0.001400514932117778,0.001171551571072813,0.022309660952861306,0.2761789657604662,0.05119489108246677,-0.05119489108246677,0.25810191583819797,0.5390886877414893
reference_rectangle,191,3.183333333333333,5.183333333333334,"[-1.0148605670295643, -1.4655219908217556, -0.11371805850787003]",233.42303813600302,72722,56,28,0.009428167763255129,0.0014145271095559523,0.0012001326695649974,0.022525660620612013,0.26924913749447343,0.02987366343112488,-0.02987366343112488,0.2604253827372749,0.4909505247194403
reference_rectangle,192,3.2,5.2,"[-1.0767041470966756, -1.5185703039196377, -0.16779174794882717]",224.68900214799942,70563,50,24,0.010626602220146263,0.0014841287627994073,0.0014451671994346875,0.023041234877465108,0.30467434074336286,0.07190606741346806,-0.07190606741346806,0.27887346458417567,0.49811288606280046
reference_rectangle,193,3.216666666666667,5.216666666666667,"[-0.9317178419517629, -1.3333458573398154, -0.11192287456820196]",223.76976669999567,68418,60,30,0.008478523782360477,0.001462292094593811,0.0012581303313126966,0.022099682689623718,0.3197649887561436,-0.12888470626714718,0.12888470626714718,0.26139491341794713,0.5196649570142194
reference_rectangle,194,3.2333333333333334,5.233333333333333,"[-0.7867315368068502, -1.1481214107599933, -0.056054001187576766]",239.59594240099977,75675,52,26,0.006457047336461973,0.001270095054760906,0.0012672536100698626,0.021376143296937287,0.28669838099104905,-0.1212885867539102,0.1212885867539102,0.22670475005280621,0.5938486676049826
reference_rectangle,195,3.25,5.25,"[-0.6417452316619374, -0.962896964180171, -0.00018512780695156827]",240.54779862999567,74683,58,29,0.005103377384109841,0.0009526910142063003,0.0009465875724240156,0.02098289088350997,0.23567936988104887,-0.08122019714112792,0.08122019714112792,0.1966887554743905,0.6539381552795036
reference_rectangle,196,3.2666666666666666,5.266666666666667,"[-0.4967589265170247, -0.7776725176003488, 0.05568374557367364]",243.97964417799813,76605,54,27,0.004100499566605037,0.0007057473695312797,0.0006874210968202037,0.020781139600678292,0.21731021035136008,-0.060172669050288265,0.060172669050288265,0.1871749026078284,0.7804368840293495
reference_rectangle,197,3.283333333333333,5.283333333333333,"[-0.35177262137211196, -0.5924480710205267, 0.11155261895429885]",222.74392450400046,67837,62,31,0.0034750228875274013,0.0006513618841708385,0.0006340600344687517,0.020655021885812287,0.1998095968158955,-0.03752860074465813,0.03752860074465813,0.18066669576858033,0.8961927058747857
reference_rectangle,198,3.3,5.3,"[-0.20678631622719923, -0.40722362444070437, 0.16742149233492404]",235.68108269700315,72901,60,30,0.00328300580658836,0.0004939166241187471,0.0004839992037396316,0.0206673166675141,0.19686584278297092,-0.011521024856342467,0.011521024856342467,0.19102156028392833,1.0124397041329798
reference_rectangle,199,3.316666666666667,5.316666666666666,"[-0.0618000110822865, -0.2219991778608823, 0.22329036571554928]",233.76310203100002,73004,56,28,0.0036769591335958597,0.0007140109007948692,0.0007010154410179151,0.020767578186304432,0.19613222345140335,0.023637199620449967,-0.023637199620449967,0.18397691977703504,0.9717744497664804
reference_rectangle,200,3.3333333333333335,5.333333333333333,"[0.08318629406262623, -0.036774731281060014, 0.27915923909617446]",228.66141180699924,70102,62,31,0.004312885665608456,0.000647665141278277,0.0006364273417465325,0.020910558477144084,0.2090946759845393,0.038155591920755794,-0.038155591920755794,0.18982329191162658,0.889448480620124
reference_rectangle,201,3.35,5.35,"[0.22817259920753896, 0.14844971529876227, 0.3350281124767997]",229.61900631199387,70928,60,30,0.004834141191241135,0.0008307575351336225,0.0008249782002625936,0.021024414117541364,0.23274253000199133,0.031275331537960735,-0.031275331537960735,0.2178427623474024,0.8689066064914865
reference_rectangle,202,3.3666666666666667,5.366666666666666,"[0.3731589043524517, 0.33367416187858434, 0.3908969858574249]",237.84647030100314,74147,59,29,0.005970854810815434,0.0010012675402943216,0.0009656876292951207,0.02126829498558174,0.2732743520821842,0.06820281717445795,-0.06820281717445795,0.23810852089317006,0.8459242120476986
reference_rectangle,203,3.3833333333333333,5.383333333333334,"[0.5181452094973644, 0.5188986084584066, 0.44676585923805007]",244.8929840980054,76579,56,28,0.007295407130718399,0.0008859085907031182,0.0008520160721207035,0.02169292811252433,0.3008987440971468,0.0794731391941779,-0.0794731391941779,0.26254975180688084,0.7503436108847034
reference_rectangle,204,3.4,5.4,"[0.6631315146422772, 0.7041230550382289, 0.5026347326186753]",238.55651299099554,73124,62,31,0.00877728054166188,0.0009530948917213718,0.0008630612110291035,0.02211086277443305,0.35115248656358744,0.08891240465660888,-0.08891240465660888,0.3097081782099815,0.7231989532084727
reference_rectangle,205,3.4166666666666665,5.416666666666667,"[0.6450141373943367, 0.644233343350116, 0.3518536196918691]",249.15491387100337,77727,58,29,0.006793333772073112,0.0008358102257672289,0.0007810079274549667,0.021386975130402937,0.3148207416938131,-0.11903680617532608,0.11903680617532608,0.25640328939189033,0.6399188769887592
reference_rectangle,206,3.433333333333333,5.433333333333334,"[0.6268967601463961, 0.584343631662003, 0.20107250676506289]",244.99519119800243,75749,60,30,0.005441941782094472,0.0006972804238913295,0.0006222826854569215,0.020963882624256584,0.27964494597777184,-0.08108351939871841,0.08108351939871841,0.2395372826207339,0.7511495674428738
reference_rectangle,207,3.45,5.45,"[0.6087793828984556, 0.5244539199738899, 0.05029139383825665]",248.3570139739968,76682,60,30,0.0046862588719328285,0.0007771586005186425,0.000565617559680442,0.020737629391268615,0.2544574047859612,-0.04534097460969862,0.04534097460969862,0.23235119519322814,0.8518826671675782
reference_rectangle,208,3.466666666666667,5.466666666666667,"[0.5906620056505151, 0.46456420828577694, -0.10048971908854953]",246.38121022999985,75280,64,32,0.004143538948755586,0.0005852780457097812,0.0004823358781139316,0.020583827402358458,0.22962475034502405,-0.032563195390634556,0.032563195390634556,0.21373708793399396,0.8886758283398358
reference_rectangle,209,3.4833333333333334,5.483333333333333,"[0.5725446284025746, 0.40467449659766397, -0.2512708320153557]",248.69945051799732,76920,63,31,0.0037252701747542373,0.0006049326427597055,0.0005460380465128208,0.020464078289946036,0.21572277721443028,-0.025096126440080913,0.025096126440080913,0.2031562890390568,0.9435214309712447
reference_rectangle,210,3.5,5.5,"[0.554427251154634, 0.34478478490955095, -0.402051944942162]",255.62556366100034,78524,62,31,0.003450557269914527,0.0004369970524956391,0.0003661608117548163,0.020362908492948556,0.19277471559342746,-0.016482774290382626,0.016482774290382626,0.18485128252237215,0.9255402366935725
reference_rectangle,211,3.5166666666666666,5.516666666666667,"[0.5363098739066935, 0.2848950732214379, -0.5528330578689682]",250.5612427649976,76580,62,31,0.003280234891787609,0.0005996262899630742,0.0005434856856220255,0.02030729003524473,0.19575005134121579,-0.010219342687615074,0.010219342687615074,0.1905974558839722,1.0109128195343264
reference_rectangle,212,3.533333333333333,5.533333333333333,"[0.518192496658753, 0.22500536153332495, -0.7036141707957744]",246.59470542299823,75079,64,32,0.003161878301550778,0.0005939453189236901,0.0004556673545591235,0.020298797688933015,0.1835592594517294,-0.007101395414209847,0.007101395414209847,0.1800823512170805,0.9890613378454873
reference_rectangle,213,3.55,5.55,"[0.5000751194108124, 0.165115649845212, -0.8543952837225806]",271.9070008280032,84495,59,29,0.0029574211449014368,0.0004656115300932804,0.0004259250317830079,0.020215405938043562,0.18042892231100613,-0.012267429398960484,0.012267429398960484,0.1740940926907863,1.0254580231474602
reference_rectangle,214,3.566666666666667,5.566666666666666,"[0.4819577421628719, 0.10522593815709902, -1.0051763966493867]",262.7397077419955,81162,60,30,0.002644752042521784,0.00041305465980923686,0.00032599233383771896,0.020194605349518974,0.16740612126761897,-0.018760146142779162,0.018760146142779162,0.15731240354692708,1.0372230359366967
reference_rectangle,215,3.5833333333333335,5.583333333333333,"[0.4638403649149314, 0.04533622646898594, -1.155957509576193]",262.7168899230019,79890,66,33,0.0024486342321943222,0.0003810889508191426,0.0003218542154329162,0.02019117690807978,0.1625011875233245,-0.011767068619647708,0.011767068619647708,0.15594964976707917,1.118939457359082
reference_rectangle,216,3.6,5.6,"[0.44572298766699087, -0.01455348521912706, -1.306738622502999]",259.47955242900207,79472,65,32,0.0024499599750794233,0.00041301692561070325,0.0003864593616530158,0.020194524159008655,0.16200225520395978,7.954457310606171e-05,-7.954457310606171e-05,0.16195839774002144,1.1675703625181755
reference_rectangle,217,3.6166666666666667,5.616666666666666,"[0.5081056840294665, -0.07756908644592246, -1.1355838439599621]",265.5008426639979,81379,65,32,0.0029180405750054775,0.0005682038054205356,0.0005662380035071664,0.019958768892686107,0.18025763288928445,0.028084835995563252,-0.028084835995563252,0.163151565769622,1.1765969804324103
reference_rectangle,218,3.6333333333333333,5.633333333333334,"[0.5704883803919422, -0.14058468767271787, -0.964429065416925]",273.9101266700018,85140,63,31,0.003792755743477314,0.0005119076138961732,0.0004140722307088936,0.019779248769779552,0.21330487307544002,0.052482910108310195,-0.052482910108310195,0.1813461803978139,1.0887604176920724
reference_rectangle,219,3.65,5.65,"[0.6328710767544178, -0.2036002888995133, -0.793274286873888]",258.5603177300072,79284,64,32,0.005182475790943938,0.0007238547007540655,0.0005433423493403396,0.019676187529445645,0.25553581350451054,0.08338320284799741,-0.08338320284799741,0.20663960904759515,0.9425498022816144
reference_rectangle,220,3.6666666666666665,5.666666666666667,"[0.6952537731168934, -0.2666158901263087, -0.622119508330851]",258.15891211800044,79313,65,32,0.006793420472140431,0.0008151104849900318,0.0007009539922520733,0.01972625528185552,0.2972964302702145,0.09665668087178958,-0.09665668087178958,0.24555860008294922,0.8118180220192803
reference_rectangle,221,3.683333333333333,5.683333333333334,"[0.7576364694793691, -0.3296314913531041, -0.4509647297878139]",274.02983672301343,83452,64,32,0.008793383148738851,0.001449769029461402,0.0012842636893618236,0.019970808205584646,0.355979479539179,0.11999776059590524,-0.11999776059590524,0.29457678827887845,0.7394319235663883
reference_rectangle,222,3.7,5.7,"[0.8200191658418448, -0.39264709257989955, -0.2798099512447769]",260.9703054929996,79740,64,32,0.010129628745441373,0.0013443791266998144,0.0011997780722114266,0.020285568448843844,0.3894211674804838,0.08017473580215134,-0.08017473580215134,0.3550550813553871,0.6863516021951213
reference_rectangle,223,3.716666666666667,5.716666666666667,"[0.8824018622043204, -0.45566269380669494, -0.10865517270173974]",262.00945303098706,79880,64,32,0.011805371678580218,0.0013665041506705506,0.0012103058429259097,0.020779391333742427,0.42140213448532027,0.10054457598833069,-0.10054457598833069,0.37907587972300566,0.6342875297232948
reference_rectangle,224,3.7333333333333334,5.733333333333333,"[0.944784558566796, -0.5186782950334903, 0.06249960584129721]",262.9946680330031,80033,65,32,0.013325850363786883,0.0019268529377095814,0.0017387071895297325,0.02135242029522126,0.4685597318639435,0.09122872111239987,-0.09122872111239987,0.4325791507620536,0.62062188949861
reference_rectangle,225,3.75,5.75,"[1.0071672549292716, -0.5816938962602857, 0.23365438438433417]",261.73102264199406,80601,60,30,0.014666310346844826,0.0018909515716714433,0.0017034862318523161,0.02195972081770605,0.488200051369999,0.08042759898347657,-0.08042759898347657,0.458997118772635,0.5822588130719887
reference_rectangle,226,3.7666666666666666,5.766666666666667,"[1.0695499512917472, -0.6447094974870811, 0.40480916292737135]",270.2112865149975,83062,65,32,0.015655604274935852,0.0017775207269607532,0.0014076856689268333,0.02249640467354519,0.521953922875685,0.05935763568546158,-0.05935763568546158,0.5019160324179125,0.5784019901778557
reference_rectangle,227,3.783333333333333,5.783333333333333,"[1.1319326476542229, -0.7077250987138765, 0.5759639414704083]",267.85109497600934,82157,65,32,0.01686044295196382,0.001699459049293034,0.0015969280339749583,0.02312131100550645,0.5468643519122375,0.07229032062167809,-0.07229032062167809,0.5223384426504178,0.5634976047072863
reference_rectangle,228,3.8,5.8,"[1.1943153440166985, -0.770740699940672, 0.7471187200134451]",272.9237501280004,83451,66,33,0.017799574983321798,0.0017958113682295534,0.0016635794614627396,0.02368024243887232,0.5550687068553476,0.05634792188147865,-0.05634792188147865,0.5374363427527306,0.5377142767294855
reference_rectangle,229,3.816666666666667,5.816666666666666,"[1.2235539854748048, -0.743378187391606, 0.676311208706023]",276.24385501899815,84410,65,32,0.015000895111830457,0.0017265538907981735,0.0014453956846735472,0.02224258444152683,0.578136804361102,-0.16792079228948045,0.16792079228948045,0.5078626256125054,0.5720252144647574
reference_rectangle,230,3.8333333333333335,5.833333333333333,"[1.2527926269329113, -0.71601567484254, 0.6055036973986008]",286.98660003799887,87191,64,32,0.012938503714370084,0.0016862008590349225,0.0012810703318453403,0.021384707739004416,0.5065515902515181,-0.12374348384762232,0.12374348384762232,0.4561902086701087,0.5964406045551738
reference_rectangle,231,3.85,5.85,"[1.2820312683910176, -0.6886531622934741, 0.5346961860911785]",274.01502475200687,83823,64,32,0.011589494837398639,0.001389701470825709,0.0011937125651622646,0.020945061092062178,0.4791534209713271,-0.08094053261828674,0.08094053261828674,0.4469699476042869,0.6543943265709089
reference_rectangle,232,3.8666666666666667,5.866666666666666,"[1.3112699098491238, -0.6612906497444081, 0.4638886747837564]",270.2331990770035,82284,64,32,0.010727681271523747,0.00130779750616038,0.0011827843112225632,0.020667346225949953,0.4370935291477057,-0.05170881395249349,0.05170881395249349,0.4175750677568792,0.6607019754705122
reference_rectangle,233,3.8833333333333333,5.883333333333334,"[1.3405085513072301, -0.6339281371953421, 0.3930811634763342]",277.80031234900525,84539,65,32,0.009842957210818603,0.0015429667849228966,0.0012007241205295846,0.020459941727260584,0.41303225307270564,-0.05308344364230864,0.05308344364230864,0.392353112835181,0.6772225330889386
reference_rectangle,234,3.9,5.9,"[1.3697471927653364, -0.6065656246462762, 0.322273652168912]",282.5517487650068,86080,67,33,0.009124879847267542,0.0014014671409529173,0.0011016571803081458,0.02028706453251288,0.37500343988442764,-0.04308464181306371,0.04308464181306371,0.3586745788243665,0.6674420118843177
reference_rectangle,235,3.9166666666666665,5.916666666666667,"[1.398985834223443, -0.5792031120972102, 0.25146614086148983]",289.95735864200105,88270,66,33,0.00845018827908889,0.001390315604742743,0.0011038131002999957,0.020130140953821738,0.34609749396966205,-0.04048149409071909,0.04048149409071909,0.3307705089500711,0.6645541368207999
reference_rectangle,236,3.933333333333333,5.933333333333334,"[1.4282244756815492, -0.5518405995481442, 0.18065862955406764]",300.13468204499804,91317,65,32,0.007690470381671637,0.0012600140887731011,0.0010627874707150099,0.019987787265164415,0.32290330659512645,-0.0455830738450352,0.0455830738450352,0.3049613190859891,0.673568460978018
reference_rectangle,237,3.95,5.95,"[1.4574631171396555, -0.5244780869990783, 0.1098511182466454]",280.8808830670023,84988,64,32,0.007308098477136071,0.0014166844132416897,0.0012562541579320679,0.019930996895119887,0.3183864607519774,-0.02294231427213394,0.02294231427213394,0.3095636006764363,0.7215330198648086
reference_rectangle,238,3.966666666666667,5.966666666666667,"[1.486701758597762, -0.49711557445001225, 0.03904360693922326]",283.9350777290092,86004,66,33,0.0068298290553415264,0.0011573649185923618,0.000993887276010618,0.01988099378985203,0.3068101882567385,-0.02869616530767267,0.02869616530767267,0.29530074290450653,0.7371953064631377
reference_rectangle,239,3.9833333333333334,5.983333333333333,"[1.5159404000558683, -0.4697530619009463, -0.03176390436819887]",284.6239680340077,86553,65,32,0.0064655487321400185,0.0011062289945200862,0.0009781040852978784,0.019905956509388055,0.3010365170913524,-0.021856819392090474,0.021856819392090474,0.2921253430781699,0.7720637462062485
triangular_flag,0,0.0,2.0,"[0.0, 0.0, 0.0]",1.2716880350053543,192,2,0,0.0,0.0,0.0,0.019572307940224163,0.0,0.0,-0.0,0.0,
triangular_flag,1,0.016666666666666666,2.0166666666666666,"[-0.00020461909917519409, 0.00010585701397545651, -0.00020653589065703913]",1.1626800850062864,192,2,0,1.3414162317550053e-10,9.456184560040037e-12,9.456184560040037e-12,0.019572307940224163,8.048497390530033e-09,8.048497390530033e-09,-8.048497390530033e-09,0.0,
