resolution,diagonal,family,field,curvature_inv_m,structure_sha256,current_positions_sha256,float32_positions_sha256,total_energy_j,reference_total_energy_j,total_relative_error,minimum_area_ratio,membrane_to_bending_ratio,reference_quadrature_error,membrane_energy_j,reference_membrane_energy_j,membrane_normalized_error,membrane_force_norm_n,membrane_float32_normalized_energy_difference,bending_energy_j,reference_bending_energy_j,bending_normalized_error,bending_force_norm_n,bending_float32_normalized_energy_difference
4,forward,isometric,cylinder_000,0.2,ccdbad66095304f36335d5f7edeb9624a0684dd10fc1c79e4efde0cb330e371f,a09e398e476d2a7914efa7a8aa9e43e28e2c36c78aa698bce2611eab659ce07b,4eb9061a531084df440235e044aa3d5ba317d277e106d37bb20ff4034cf0645f,7.089374412320404e-06,1.6666666666666669e-06,3.253624647392242,0.9998958365884931,3.258058129167824,0.0,5.424443075719342e-06,0.0,5.4244430757193416e-09,0.0690158712318411,2.3342429954740725e-12,1.6649313366010623e-06,1.6666666666666669e-06,2.082396078725483e-05,0.00011261858291340465,8.489363183782073e-10
4,forward,isometric,cylinder_090,0.2,ccdbad66095304f36335d5f7edeb9624a0684dd10fc1c79e4efde0cb330e371f,2301c0720b3cbe1804c27ce45ac0a3fbb95b02d5a7cb7266e83ed03c8346e433,0f915b734adc790d7a90d806fa3d036f978f5b2b414554f2fd53727cfdc3f5be,7.089374412320146e-06,1.6666666666666669e-06,3.253624647392087,0.9998958365884929,3.258058129167672,0.0,5.424443075719084e-06,0.0,5.424443075719084e-09,0.06901587123182866,2.3342429957315704e-12,1.664931336601061e-06,1.6666666666666669e-06,2.0823960787270077e-05,0.00011261858291340457,8.489363310837015e-10
4,forward,isometric,cylinder_045,0.2,ccdbad66095304f36335d5f7edeb9624a0684dd10fc1c79e4efde0cb330e371f,a8ccec4039165918f9c4d276bda8f6eb45212ae03f1a82743c46d9c7b2e7bb2c,3719abfcb209d5e351b8896dbe5a4d669e45c80891cfa0a330230b10302dece9,3.0220225887636724e-06,1.6666666666666669e-06,0.8132135532582032,0.9999479174804613,0.8141582147595534,0.0,1.3562237823656274e-06,0.0,1.3562237823656273e-09,0.03451654890100962,3.842566825324661e-14,1.6657988063980453e-06,1.6666666666666669e-06,1.0414323223459478e-05,9.557895459260787e-05,1.3397648824907274e-09
4,forward,isometric,cylinder_135,0.2,ccdbad66095304f36335d5f7edeb9624a0684dd10fc1c79e4efde0cb330e371f,a5bc141cdcd9902c3489b68dbf57e8ca664ce2a4ec510962f997ca04bf97ba75,02ef35dcb54eed73c60450c7f4b5ec66b7dd26616f284ef1825196e1f93c56f2,3.556018737974642e-05,1.6666666666666669e-06,20.336112427847848,0.9999478523973133,20.369212760281584,0.0,3.38961023346557e-05,0.0,3.38961023346557e-08,0.1723305790318918,1.254953497213272e-12,1.6640850450907223e-06,1.6666666666666669e-06,3.0979458911335476e-05,8.810724253264947e-05,3.4217025930992394e-10
4,forward,graph,cylinder_000,0.6,ccdbad66095304f36335d5f7edeb9624a0684dd10fc1c79e4efde0cb330e371f,90b958f29652e2e36d63a1c8dd99a9cc7e051fb519b91f51d71af1d09ea90d78,e922929e6ee5cf4e1b6ce9e179d5a49fe105659a318ff85e39071ecb68c44a52,3.073109228859886,3.2400135104875,0.0515134523628889,1.002808556006579,227203.60336400036,3.2895497025930635e-15,3.073095703125005,3.239999999999993,0.00016690429687498832,86.10698133868136,6.597606190261729e-10,1.3525734881068908e-05,1.3510487506764605e-05,0.00018296849165163508,0.00031695628777911035,2.5358799634548745e-08
4,forward,graph,cylinder_090,0.6,ccdbad66095304f36335d5f7edeb9624a0684dd10fc1c79e4efde0cb330e371f,6c27ec1fd34577189c5e2a7d576a58500a917af3158da963803e4caf247a3ce1,b10376619c74405c1e54a28568477d24083cff348f88c526aec59a1e712b5b77,3.073109228859886,3.2400135104874996,0.051513452362888776,1.002808556006579,227203.60336400042,3.4266142735344415e-15,3.073095703125005,3.2399999999999927,0.00016690429687498786,86.10698133868136,6.597606190261729e-10,1.3525734881068904e-05,1.3510487506764605e-05,0.00018296849165159442,0.00031695628777911024,2.5358799654877535e-08
4,forward,graph,cylinder_045,0.6,ccdbad66095304f36335d5f7edeb9624a0684dd10fc1c79e4efde0cb330e371f,7a5fb48c884f967ea1adf5f2fb54662fed8b42ae36324f512b89cb7e1641ef73,7c0797d77b238a1d6cd1c80402ca6540a31ae9f5e3eea9c3196d90c8d3e11e4b,8.516284546593129,8.370012578354308,0.01747571665747494,1.0014052626184866,677295.5883380197,2.122290130705201e-15,8.516271972656256,8.369999999999987,0.0001462719726562689,122.67869305786085,5.548564772084319e-10,1.2573936873786364e-05,1.2578354321311905e-05,5.300937030648623e-05,0.00026024201211220164,3.237420654635375e-08
4,forward,graph,cylinder_135,0.6,ccdbad66095304f36335d5f7edeb9624a0684dd10fc1c79e4efde0cb330e371f,8d65ac0df15a2248699479203fd4968a8263534e2e0dcf681d1a14ac38065805,c9d3ccc7f800e6cc14e5b6c0e9c2f882031224d1626ad476e56e1dbf1d094fe9,0.25017325504233623,0.2700145795876236,0.0734824192663588,1.0014052626184866,17176.9391887795,8.840664825718887e-15,0.25015869140625085,0.2699999999999985,1.9841308593747664e-05,22.386121766879057,3.5046835156204993e-11,1.456363608538954e-05,1.4579587625088285e-05,0.00019141847638494522,0.0002562261202738471,1.1108294297422494e-08
4,forward,graph,twist,0.6,ccdbad66095304f36335d5f7edeb9624a0684dd10fc1c79e4efde0cb330e371f,f9d2cd4e29357d0821e3e7212baefd03720e7673e9526c59477e3cdc325745e2,338b187cd1d90628cbe905f77accd2ac8faf8ccdc11115b52033692b812d2388,11.485571371202143,10.080024548526106,0.13943882933118004,1.0,468870.513615453,2.8196140307940537e-15,11.485546875000011,10.07999999999998,0.001405546875000031,127.60864511698949,1.046062978460327e-09,2.449620213144807e-05,2.4548526124805685e-05,0.0006278879202913621,0.0002463450078402872,2.6193617872036397e-08
4,forward,graph,dome,0.6,ccdbad66095304f36335d5f7edeb9624a0684dd10fc1c79e4efde0cb330e371f,46e78a12a857574f1d0f9bebd579f08901f4711869ea366542b3d1943e58ae9f,430f3c9f05f5d33db221657db2065dcfa8c06c8e0f4ca7333bc5b9b6948e7d46,9.63459491334427,10.080024548526106,0.044189340317327616,1.0056092680559383,391635.7589091527,2.8196140307940537e-15,9.634570312500006,10.07999999999998,0.0004454296874999741,151.0342778589646,2.442280493397675e-10,2.4600844262372186e-05,2.454852612480569e-05,0.0006278176507979724,0.00042355868143781935,4.950131324537709e-08
4,forward,graph,saddle,0.6,ccdbad66095304f36335d5f7edeb9624a0684dd10fc1c79e4efde0cb330e371f,68f4dcdb35020e14f7467945a0e35465e7c36a0801e2df24c63a69c31398502a,540f2e6d616a4e37f97e89accdbaa5f91d04a575cea0868b2a71e9eacd32c427,9.63459491334427,10.080024548526106,0.044189340317327616,1.0056092680559383,391635.7589091524,2.8196140307940537e-15,9.634570312500006,10.07999999999998,0.0004454296874999741,147.40626159370322,6.845918303355347e-10,2.4600844262372206e-05,2.454852612480569e-05,0.0006278176507982163,0.00042317750718646584,3.3852730839910306e-08
4,forward,isometric,cylinder_000,0.6,ccdbad66095304f36335d5f7edeb9624a0684dd10fc1c79e4efde0cb330e371f,3968ddb60f2f5c1da81a94758696da2e14815c494a812545587c51d1f7d60cea,14c31665cdf02ef7998dd133bdd261e2259a87573fb6db3b81e8054b30233788,0.0004536544002804807,1.4999999999999999e-05,29.243626685365385,0.9990627636365645,29.528676619815613,0.0,0.00043879445708903486,0.0,4.3879445708903486e-07,0.6293929060399253,7.591152429960515e-13,1.4859943191445835e-05,1.4999999999999999e-05,0.0016806817026499613,0.0003351407803687888,2.3876903262171588e-08
4,forward,isometric,cylinder_090,0.6,ccdbad66095304f36335d5f7edeb9624a0684dd10fc1c79e4efde0cb330e371f,398b1c95e9f401f4b1beb12bdfd41278b91018442f78ca183e8ae89d4239d025,6e20409577caf5a1508fcf9214c9fea73c25abeb6cc3a2a84857f5af971d914e,0.0004536544002804785,1.4999999999999999e-05,29.24362668536524,0.9990627636365643,29.52867661981546,0.0,0.0004387944570890327,0.0,4.387944570890327e-07,0.6293929060399346,7.591152408276472e-13,1.4859943191445839e-05,1.4999999999999999e-05,0.0016806817026499205,0.0003351407803687887,2.387690334348675e-08
