case_id,mesh_id,diagonal,resolution,field_id,field_kind,energy_j,reference_energy_j,energy_relative_error,normalized_energy_error,curvature_relative_l2_error,float32_displacement_energy_j,float32_energy_relative_difference,float32_max_displacement_error_m,normal_force_norm_n,operator_sha256
forward_8_cylinder_015,forward_8,forward,8,cylinder_015,quadratic,0.0002000000000000018,0.00020000000000000004,8.809142651444722e-15,8.809142651444724e-15,1.9723496636935003e-14,0.00020000003127989755,1.563994787357508e-07,4.624100633648931e-10,0.18652552897441016,5342a034788bbc5a2ff05f193b2733e44ff137767fdffb8b46f32179b75fc7fd
forward_8_cylinder_030,forward_8,forward,8,cylinder_030,quadratic,0.00020000000000000367,0.00019999999999999998,1.843143693225358e-14,1.8431436932253575e-14,2.3961844755155298e-14,0.00020000010602163367,5.301081500304762e-07,7.386334287262653e-10,0.16435586808735936,5342a034788bbc5a2ff05f193b2733e44ff137767fdffb8b46f32179b75fc7fd
forward_8_cylinder_045,forward_8,forward,8,cylinder_045,quadratic,0.0002000000000000047,0.0002,2.3445871979999033e-14,2.3445871979999033e-14,2.5786747812995333e-14,0.00019999997508363338,1.2458185660391194e-07,4.470348362317633e-10,0.1519222075368086,5342a034788bbc5a2ff05f193b2733e44ff137767fdffb8b46f32179b75fc7fd
forward_8_cylinder_060,forward_8,forward,8,cylinder_060,quadratic,0.000200000000000005,0.00020000000000000004,2.480112469560591e-14,2.4801124695605914e-14,2.5377872333727912e-14,0.00020000010602163498,5.301081498949474e-07,7.386334252568183e-10,0.16435586808736027,5342a034788bbc5a2ff05f193b2733e44ff137767fdffb8b46f32179b75fc7fd
forward_8_cylinder_075,forward_8,forward,8,cylinder_075,quadratic,0.00020000000000000367,0.00020000000000000004,1.8160386389132196e-14,1.81603863891322e-14,2.3073142624727705e-14,0.0002000000312798991,1.5639947710944609e-07,4.624100616301696e-10,0.18652552897441066,5342a034788bbc5a2ff05f193b2733e44ff137767fdffb8b46f32179b75fc7fd
forward_8_cylinder_090,forward_8,forward,8,cylinder_090,quadratic,0.00020000000000000193,0.0002,9.622294280808852e-15,9.622294280808852e-15,2.0031460509093824e-14,0.00019999991655357763,4.1723212151943634e-07,2.2351741985060514e-10,0.19596699013989502,5342a034788bbc5a2ff05f193b2733e44ff137767fdffb8b46f32179b75fc7fd
forward_8_cylinder_105,forward_8,forward,8,cylinder_105,quadratic,0.00020000000000000052,0.00020000000000000006,2.303929616531696e-15,2.303929616531697e-15,1.3198993849548776e-14,0.00020000001232140435,6.160701912808956e-08,4.031273492105525e-10,0.18415814382963175,5342a034788bbc5a2ff05f193b2733e44ff137767fdffb8b46f32179b75fc7fd
forward_8_cylinder_120,forward_8,forward,8,cylinder_120,quadratic,0.00019999999999999996,0.00019999999999999993,1.355252715606881e-16,1.3552527156068805e-16,7.451248597766938e-15,0.00019999999226201886,3.868990550029775e-08,2.3120502994772307e-10,0.15966492545693525,5342a034788bbc5a2ff05f193b2733e44ff137767fdffb8b46f32179b75fc7fd
forward_8_cylinder_135,forward_8,forward,8,cylinder_135,quadratic,0.00020000000000000015,0.0002,6.776263578034403e-16,6.776263578034403e-16,5.788749875911994e-15,0.00019999999677615697,1.6119215879607782e-08,1.1175870992530257e-10,0.14603169211524245,5342a034788bbc5a2ff05f193b2733e44ff137767fdffb8b46f32179b75fc7fd
forward_8_cylinder_150,forward_8,forward,8,cylinder_150,quadratic,0.00019999999999999993,0.00019999999999999998,2.710505431213761e-16,2.710505431213761e-16,6.6166683218309665e-15,0.00019999999226201883,3.868990550029776e-08,2.3120502994772307e-10,0.1596649254569351,5342a034788bbc5a2ff05f193b2733e44ff137767fdffb8b46f32179b75fc7fd
forward_8_cylinder_165,forward_8,forward,8,cylinder_165,quadratic,0.00019999999999999998,0.00019999999999999996,1.3552527156068808e-16,1.3552527156068805e-16,9.861213703823165e-15,0.00020000001232140386,6.160701939914026e-08,4.0312735267999944e-10,0.1841581438296319,5342a034788bbc5a2ff05f193b2733e44ff137767fdffb8b46f32179b75fc7fd
forward_8_twist,forward_8,forward,8,twist,quadratic,0.00040000000000000566,0.0004,1.4094628242311558e-14,2.8189256484623115e-14,1.7842763592655933e-14,0.00039999998644378435,3.389055325980204e-08,4.470348362317633e-10,0.10961900624714742,5342a034788bbc5a2ff05f193b2733e44ff137767fdffb8b46f32179b75fc7fd
forward_8_dome,forward_8,forward,8,dome,quadratic,0.0004000000000000048,0.0004,1.1926223897340549e-14,2.3852447794681098e-14,2.360490800153074e-14,0.0004000000333005049,8.325125026744933e-08,4.470348362317633e-10,0.2771189238561374,5342a034788bbc5a2ff05f193b2733e44ff137767fdffb8b46f32179b75fc7fd
forward_8_saddle,forward_8,forward,8,saddle,quadratic,0.0004000000000000004,0.0004,9.486769009248164e-16,1.8973538018496328e-15,1.0517107192401066e-14,0.0003999999938851597,1.528710168977215e-08,3.725290301931361e-10,0.277159425130691,5342a034788bbc5a2ff05f193b2733e44ff137767fdffb8b46f32179b75fc7fd
forward_8_quartic,forward_8,forward,8,quartic,general,2.5875521134357163e-05,2.88e-05,0.10154440505704292,0.014622394328214178,0.13672878159723226,2.587552629824296e-05,1.9956644628117212e-07,9.499490256914545e-11,0.09675632508996737,5342a034788bbc5a2ff05f193b2733e44ff137767fdffb8b46f32179b75fc7fd
forward_8_sine,forward_8,forward,8,sine,general,4.5856685058120273e-05,4.8704545517001214e-05,0.058472169869377845,0.0142393022944047,0.23679358777337142,4.585668589907174e-05,1.8338688600530093e-08,4.749745128457272e-11,0.07020740982223722,5342a034788bbc5a2ff05f193b2733e44ff137767fdffb8b46f32179b75fc7fd
forward_16_cylinder_000,forward_16,forward,16,cylinder_000,quadratic,0.00020000000000000071,0.0002,3.5236570605778894e-15,3.5236570605778894e-15,5.98479429166969e-14,0.00019999991655370185,4.172314943084821e-07,2.2351741811588166e-10,0.2828481239543432,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_16_cylinder_015,forward_16,forward,16,cylinder_015,quadratic,0.00020000000000000633,0.00020000000000000004,3.144186300207962e-14,3.144186300207963e-14,8.793175086558095e-14,0.00019999995497399286,2.2513006731191328e-07,4.624100633648931e-10,0.26681786476767644,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_16_cylinder_030,forward_16,forward,16,cylinder_030,quadratic,0.0002000000000000145,0.00019999999999999998,7.264154555652881e-14,7.26415455565288e-14,1.0465689323684214e-13,0.00020000008605267473,4.3026330111617036e-07,8.529163486592495e-10,0.23024519837501284,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_16_cylinder_045,forward_16,forward,16,cylinder_045,quadratic,0.0002000000000000195,0.0002,9.744267025213471e-14,9.744267025213471e-14,1.0773700990584498e-13,0.0001999999892580163,5.371001603540236e-08,6.705522526129215e-10,0.20947638803182608,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_16_cylinder_060,forward_16,forward,16,cylinder_060,quadratic,0.00020000000000001828,0.00020000000000000004,9.120850776034305e-14,9.120850776034306e-14,1.0445843025379009e-13,0.00020000008605267902,4.302633036911424e-07,8.529163486592495e-10,0.2302451983750227,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_16_cylinder_075,forward_16,forward,16,cylinder_075,quadratic,0.00020000000000001204,0.00020000000000000004,6.00376953013848e-14,6.003769530138481e-14,8.86756528581634e-14,0.00019999995497399934,2.2513006351719924e-07,4.624100616301696e-10,0.26681786476767905,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_16_cylinder_090,forward_16,forward,16,cylinder_090,quadratic,0.00020000000000000595,0.0002,2.9680034471790684e-14,2.9680034471790684e-14,5.969511365176374e-14,0.00019999991655370768,4.172314913269152e-07,2.2351741985060514e-10,0.28284812395434905,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_16_cylinder_105,forward_16,forward,16,cylinder_105,quadratic,0.0002000000000000009,0.00020000000000000006,4.201283418381328e-15,4.20128341838133e-15,4.040824452263302e-14,0.00020000003226809971,1.613404940518311e-07,4.6401709558052673e-10,0.265168289843966,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_16_cylinder_120,forward_16,forward,16,cylinder_120,quadratic,0.0002000000000000003,0.00019999999999999993,1.8973538018496335e-15,1.8973538018496328e-15,2.494073822693167e-14,0.00019999997751513965,1.124243032652945e-07,2.3120502994772307e-10,0.2269204451369922,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_16_cylinder_135,forward_16,forward,16,cylinder_135,quadratic,0.00019999999999999977,0.0002,1.2197274440461925e-15,1.2197274440461925e-15,1.7749623658666997e-14,0.0001999999920728881,3.9635558290313e-08,1.1175870992530257e-10,0.2052443789779378,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_16_cylinder_150,forward_16,forward,16,cylinder_150,quadratic,0.0001999999999999997,0.00019999999999999998,1.3552527156068807e-15,1.3552527156068805e-15,2.3673171722422426e-14,0.00019999997751513884,1.1242430434949701e-07,2.3120502994772307e-10,0.2269204451369951,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_16_cylinder_165,forward_16,forward,16,cylinder_165,quadratic,0.00019999999999999795,0.00019999999999999996,1.0028870095490918e-14,1.0028870095490916e-14,3.748396106698023e-14,0.00020000003226809676,1.6134049405183347e-07,4.640170990499737e-10,0.2651682898439681,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_16_twist,forward_16,forward,16,twist,quadratic,0.0004000000000000251,0.0004,6.274820073259857e-14,1.2549640146519714e-13,6.961947272762041e-14,0.000399999950953451,1.226164352344162e-07,7.450580603862722e-10,0.10961900624715731,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_16_dome,forward_16,forward,16,dome,quadratic,0.0004000000000000137,0.0004,3.415236843329339e-14,6.830473686658678e-14,8.78784554628855e-14,0.0003999999202536187,1.9936598745039756e-07,4.470348362317633e-10,0.3999936223981408,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_16_saddle,forward_16,forward,16,saddle,quadratic,0.0003999999999999993,0.0004,1.7618285302889447e-15,3.5236570605778894e-15,3.1850537811157506e-14,0.00039999993176440115,1.7058899540352308e-07,3.725290301931361e-10,0.4000216830857812,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_16_quartic,forward_16,forward,16,quartic,general,2.797048870154806e-05,2.88e-05,0.028802475640692358,0.004147556492259699,0.06193220609395069,2.7970500652969824e-05,4.272868412496103e-07,9.499490256914545e-11,0.15446312115873137,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_16_sine,forward_16,forward,16,sine,general,4.8156782668085064e-05,4.8704545517001214e-05,0.011246647373497065,0.0027388142445807498,0.11791904604580099,4.815678308388436e-05,8.634283183162359e-09,4.749745128457272e-11,0.06336545875012452,404786af60543bc74fa6f5097ac0e3e8c7d33df1d5071f9cda28421c4544ae0f
forward_32_cylinder_000,forward_32,forward,32,cylinder_000,quadratic,0.0002000000000000402,0.0002,2.0098397772450038e-13,2.0098397772450038e-13,3.018706504180146e-13,0.0002000002146197717,1.0730986574594627e-06,3.3527612630646075e-10,0.40398398634666494,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
forward_32_cylinder_015,forward_32,forward,32,cylinder_015,quadratic,0.00020000000000007387,0.00020000000000000004,3.691708397313142e-13,3.6917083973131426e-13,3.975695764831943e-13,0.0001999999951382577,2.4309080817082023e-08,4.654702439460534e-10,0.37946247898735946,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
forward_32_cylinder_030,forward_32,forward,32,cylinder_030,quadratic,0.00020000000000010564,0.00019999999999999998,5.28277508543562e-13,5.28277508543562e-13,4.662400179111342e-13,0.00020000009053975927,4.5269826814029633e-07,8.943748137923979e-10,0.324056864415487,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
forward_32_cylinder_045,forward_32,forward,32,cylinder_045,quadratic,0.0002000000000001156,0.0002,5.780152832063346e-13,5.780152832063346e-13,4.891772341704558e-13,0.00019999998638277713,6.808669242553777e-08,8.195638681596229e-10,0.29237023983794636,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
forward_32_cylinder_060,forward_32,forward,32,cylinder_060,quadratic,0.0002000000000000948,0.00020000000000000004,4.737963493761653e-13,4.737963493761654e-13,4.640814696035904e-13,0.00020000009053975048,4.5269827844024153e-07,8.943748172618449e-10,0.32405686441543546,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
forward_32_cylinder_075,forward_32,forward,32,cylinder_075,quadratic,0.00020000000000006,0.00020000000000000004,2.9978190069224193e-13,2.99781900692242e-13,3.9118727308383623e-13,0.00019999999513824304,2.4309084747316586e-08,4.654702439460534e-10,0.3794624789873468,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
forward_32_cylinder_090,forward_32,forward,32,cylinder_090,quadratic,0.00020000000000002806,0.0002,1.4026865606531214e-13,1.4026865606531214e-13,2.88963051824047e-13,0.0002000002146197578,1.0730986486503853e-06,3.3527612804118423e-10,0.4039839863466442,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
forward_32_cylinder_105,forward_32,forward,32,cylinder_105,quadratic,0.00020000000000000757,0.00020000000000000006,3.754050022231058e-14,3.754050022231059e-14,1.9099259008375764e-13,0.00020000005044217115,2.522108178770995e-07,4.6401709558052673e-10,0.3783044038057215,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
forward_32_cylinder_120,forward_32,forward,32,cylinder_120,quadratic,0.00020000000000000145,0.00019999999999999993,7.589415207398534e-15,7.589415207398531e-15,1.1421504786341036e-13,0.00019999995188142716,2.4059287141763203e-07,2.3120502994772307e-10,0.32170310601727886,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
forward_32_cylinder_135,forward_32,forward,32,cylinder_135,quadratic,0.00020000000000000172,0.0002,8.538092108323347e-15,8.538092108323347e-15,8.822766127635703e-14,0.00019999998883332736,5.583337178011135e-08,1.6763806402059211e-10,0.28935316673928807,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
forward_32_cylinder_150,forward_32,forward,32,cylinder_150,quadratic,0.0002000000000000033,0.00019999999999999998,1.6534083130403943e-14,1.6534083130403943e-14,1.2266777278176486e-13,0.00019999995188142917,2.405928706044782e-07,2.3120502994772307e-10,0.3217031060172832,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
forward_32_cylinder_165,forward_32,forward,32,cylinder_165,quadratic,0.00020000000000001345,0.00019999999999999996,6.749158523722266e-14,6.749158523722265e-14,1.9786425099822013e-13,0.00020000005044217754,2.5221082045207225e-07,4.640170990499737e-10,0.37830440380572744,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
forward_32_twist,forward_32,forward,32,twist,quadratic,0.0004000000000001018,0.0004,2.5451645999097217e-13,5.090329199819443e-13,2.966293983779618e-13,0.00039999994302130986,1.4244697991144822e-07,8.195638646901759e-10,0.10961900624716038,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
forward_32_dome,forward_32,forward,32,dome,quadratic,0.00040000000000012953,0.0004,3.2376987375848376e-13,6.475397475169675e-13,4.1123015132272414e-13,0.0003999997418388413,6.454032206130124e-07,8.940696724635266e-10,0.571309809087237,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
forward_32_saddle,forward_32,forward,32,saddle,quadratic,0.0004000000000000008,0.0004,1.8973538018496328e-15,3.7947076036992655e-15,1.6483045295456063e-13,0.00039999993006266556,1.7484333804992196e-07,4.470348362317633e-10,0.5713294556898231,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
forward_32_quartic,forward_32,forward,32,quartic,general,2.857964022301996e-05,2.88e-05,0.007651381145140257,0.001101798884900197,0.028868065393363233,2.8579666899898212e-05,9.334224659407023e-07,9.499490256914545e-11,0.23142830498268335,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
forward_32_sine,forward_32,forward,32,sine,general,4.859527187401533e-05,4.8704545517001214e-05,0.0022436025595955833,0.0005463682149294176,0.058790897754953705,4.8595272226319494e-05,7.249762177384913e-09,4.749745128457272e-11,0.0589414927234367,462e8277ac13c7ab3deb032c7a97bb64cd71abb8a847bdd0bdf7d063ca1fc2a6
backward_4_cylinder_000,backward_4,backward,4,cylinder_000,quadratic,0.0002000000000000001,0.0002,4.0657581468206416e-16,4.0657581468206416e-16,2.889817549991876e-15,0.0001999999351799752,3.241001244507281e-07,2.2351741811588166e-10,0.13527937834009157,90e2bab16198e77046f52c2b91d1ba2a58085af42955cbfcd1f4407c0473ecde
backward_4_cylinder_015,backward_4,backward,4,cylinder_015,quadratic,0.00019999999999999998,0.00020000000000000004,2.7105054312137606e-16,2.710505431213761e-16,3.5591964599956405e-15,0.0001999999749645482,1.2517725896631082e-07,4.624100633648931e-10,0.12761249538972205,90e2bab16198e77046f52c2b91d1ba2a58085af42955cbfcd1f4407c0473ecde
backward_4_cylinder_030,backward_4,backward,4,cylinder_030,quadratic,0.0002000000000000001,0.00019999999999999998,5.421010862427522e-16,5.421010862427522e-16,4.6912314221181744e-15,0.00020000001893949568,9.469747794081658e-08,7.386334287262653e-10,0.11344464538679623,90e2bab16198e77046f52c2b91d1ba2a58085af42955cbfcd1f4407c0473ecde
backward_4_cylinder_045,backward_4,backward,4,cylinder_045,quadratic,0.00020000000000000006,0.0002,2.710505431213761e-16,2.710505431213761e-16,4.0679664283421745e-15,0.00020000000149515498,7.475774556689461e-09,4.470348362317633e-10,0.1058758418032698,90e2bab16198e77046f52c2b91d1ba2a58085af42955cbfcd1f4407c0473ecde
backward_4_cylinder_060,backward_4,backward,4,cylinder_060,quadratic,0.00020000000000000015,0.00020000000000000004,5.421010862427521e-16,5.421010862427522e-16,4.557818812318424e-15,0.0002000000189394958,9.46974782118671e-08,7.386334252568183e-10,0.1134446453867961,90e2bab16198e77046f52c2b91d1ba2a58085af42955cbfcd1f4407c0473ecde
backward_4_cylinder_075,backward_4,backward,4,cylinder_075,quadratic,0.00020000000000000025,0.00020000000000000004,1.0842021724855042e-15,1.0842021724855044e-15,4.484268573803593e-15,0.00019999997496454851,1.2517725869526012e-07,4.624100616301696e-10,0.12761249538972225,90e2bab16198e77046f52c2b91d1ba2a58085af42955cbfcd1f4407c0473ecde
backward_4_cylinder_090,backward_4,backward,4,cylinder_090,quadratic,0.0002000000000000002,0.0002,9.486769009248164e-16,9.486769009248164e-16,3.354187384533666e-15,0.0001999999351799753,3.2410012445072796e-07,2.2351741985060514e-10,0.13527937834009163,90e2bab16198e77046f52c2b91d1ba2a58085af42955cbfcd1f4407c0473ecde
backward_4_cylinder_105,backward_4,backward,4,cylinder_105,quadratic,0.0002000000000000001,0.00020000000000000006,1.35525271560688e-16,1.3552527156068805e-16,2.9457081674827857e-15,0.00020000000959003464,4.795017274948977e-08,3.6931671262840915e-10,0.13136353204379225,90e2bab16198e77046f52c2b91d1ba2a58085af42955cbfcd1f4407c0473ecde
backward_4_cylinder_120,backward_4,backward,4,cylinder_120,quadratic,0.00019999999999999998,0.00019999999999999993,2.710505431213762e-16,2.710505431213761e-16,2.4699704385506835e-15,0.0001999999799313292,1.0034335396012091e-07,1.6763806402059211e-10,0.12063271201699097,90e2bab16198e77046f52c2b91d1ba2a58085af42955cbfcd1f4407c0473ecde
backward_4_cylinder_135,backward_4,backward,4,cylinder_135,quadratic,0.00020000000000000012,0.0002,5.421010862427522e-16,5.421010862427522e-16,2.0579016113984412e-15,0.00019999997833678265,1.0831608735482362e-07,1.1175870992530257e-10,0.11468457184995799,90e2bab16198e77046f52c2b91d1ba2a58085af42955cbfcd1f4407c0473ecde
backward_4_cylinder_150,backward_4,backward,4,cylinder_150,quadratic,0.00020000000000000012,0.00019999999999999998,6.776263578034404e-16,6.776263578034403e-16,2.052653432780542e-15,0.0001999999799313293,1.0034335409564611e-07,1.6763806402059211e-10,0.12063271201699098,90e2bab16198e77046f52c2b91d1ba2a58085af42955cbfcd1f4407c0473ecde
backward_4_cylinder_165,backward_4,backward,4,cylinder_165,quadratic,0.00020000000000000006,0.00019999999999999996,5.421010862427523e-16,5.421010862427522e-16,2.48323306781904e-15,0.0002000000095900347,4.795017315606559e-08,3.693167160978561e-10,0.13136353204379217,90e2bab16198e77046f52c2b91d1ba2a58085af42955cbfcd1f4407c0473ecde
