case_id,mesh_id,diagonal,resolution,field_id,field_kind,energy_j,reference_energy_j,energy_relative_error,normalized_energy_error,curvature_relative_l2_error,float32_displacement_energy_j,float32_energy_relative_difference,float32_max_displacement_error_m,normal_force_norm_n,operator_sha256
forward_8_cylinder_135,forward_8,forward,8,cylinder_135,quadratic,0.00020000000000000036,0.0002,1.7618285302889447e-15,1.7618285302889447e-15,5.788749875911994e-15,0.00019999999499873908,2.500630643309169e-08,1.1175870992530257e-10,0.1819870131607855,006d536137140256a6af8651b849648cdff927e9bda31fd1514aec52b3b69efb
forward_8_cylinder_150,forward_8,forward,8,cylinder_150,quadratic,0.00020000000000000015,0.00019999999999999998,8.131516293641284e-16,8.131516293641283e-16,6.6166683218309665e-15,0.00019999999063074494,4.684627604454105e-08,2.3120502994772307e-10,0.18764539028144467,006d536137140256a6af8651b849648cdff927e9bda31fd1514aec52b3b69efb
forward_8_cylinder_165,forward_8,forward,8,cylinder_165,quadratic,0.00020000000000000036,0.00019999999999999996,2.0328790734103212e-15,2.032879073410321e-15,9.861213703823165e-15,0.00020000001413114654,7.065573088627431e-08,4.0312735267999944e-10,0.19867599860946794,006d536137140256a6af8651b849648cdff927e9bda31fd1514aec52b3b69efb
forward_8_twist,forward_8,forward,8,twist,quadratic,0.000280000000000004,0.00028,1.432695727927274e-14,2.0057740190981832e-14,1.7842763592655933e-14,0.00027999999051090785,3.388962907425376e-08,4.470348362317633e-10,0.07673330437300271,006d536137140256a6af8651b849648cdff927e9bda31fd1514aec52b3b69efb
forward_8_dome,forward_8,forward,8,dome,quadratic,0.0005200000000000064,0.0005200000000000001,1.2093024231569087e-14,3.144186300207963e-14,2.360490800153074e-14,0.0005200000432903897,8.325073715834616e-08,4.470348362317633e-10,0.3602546010129789,006d536137140256a6af8651b849648cdff927e9bda31fd1514aec52b3b69efb
forward_8_saddle,forward_8,forward,8,saddle,quadratic,0.00028000000000000025,0.00028000000000000003,7.744301232039317e-16,1.0842021724855044e-15,1.0517107192401066e-14,0.0002799999957196626,1.5286920143990523e-08,3.725290301931361e-10,0.19401159759148362,006d536137140256a6af8651b849648cdff927e9bda31fd1514aec52b3b69efb
forward_8_quartic,forward_8,forward,8,quartic,general,3.03659191209444e-05,3.36e-05,0.09625240711474989,0.016170404395277976,0.13672878159723226,3.0365925407289486e-05,2.0701975328713937e-07,9.499490256914545e-11,0.10923559636573904,006d536137140256a6af8651b849648cdff927e9bda31fd1514aec52b3b69efb
forward_8_sine,forward_8,forward,8,sine,general,4.519200077060588e-05,4.8704545517001214e-05,0.07211944407055838,0.01756272373197667,0.23679358777337142,4.519200160818936e-05,1.8533888017651935e-08,4.749745128457272e-11,0.05731402467172872,006d536137140256a6af8651b849648cdff927e9bda31fd1514aec52b3b69efb
forward_16_cylinder_000,forward_16,forward,16,cylinder_000,quadratic,0.00020000000000000226,0.0002,1.1248597539537109e-14,1.1248597539537109e-14,5.98479429166969e-14,0.0001999999165537033,4.1723149485057995e-07,2.2351741811588166e-10,0.29529640937159646,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_16_cylinder_015,forward_16,forward,16,cylinder_015,quadratic,0.00020000000000000684,0.0002,3.415236843329339e-14,3.415236843329339e-14,8.793175086558095e-14,0.0001999999641875491,1.7906228867822344e-07,4.624100633648931e-10,0.2882129834897097,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_16_cylinder_030,forward_16,forward,16,cylinder_030,quadratic,0.00020000000000001354,0.00019999999999999998,6.776263578034403e-14,6.776263578034403e-14,1.0465689323684214e-13,0.00020000009528733578,4.764366112459454e-07,8.529163486592495e-10,0.2725691816431829,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_16_cylinder_045,forward_16,forward,16,cylinder_045,quadratic,0.0002000000000000176,0.0002,8.795590124288655e-14,8.795590124288655e-14,1.0773700990584498e-13,0.00019999998852130216,5.7393577195490544e-08,6.705522526129215e-10,0.2643263434021098,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_16_cylinder_060,forward_16,forward,16,cylinder_060,quadratic,0.0002000000000000165,0.00020000000000000004,8.226383983733764e-14,8.226383983733765e-14,1.0445843025379009e-13,0.0002000000952873391,4.764366130077669e-07,8.529163486592495e-10,0.27256918164319066,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_16_cylinder_075,forward_16,forward,16,cylinder_075,quadratic,0.00020000000000001142,0.0002,5.705613932704967e-14,5.705613932704967e-14,8.86756528581634e-14,0.00019999996418755423,1.790622859677139e-07,4.624100616301696e-10,0.28821298348971075,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_16_cylinder_090,forward_16,forward,16,cylinder_090,quadratic,0.00020000000000000665,0.0002,3.3203691532368573e-14,3.3203691532368573e-14,5.969511365176374e-14,0.0001999999165537081,4.172314928176917e-07,2.2351741985060514e-10,0.2952964093716006,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_16_cylinder_105,forward_16,forward,16,cylinder_105,quadratic,0.00020000000000000202,0.00020000000000000006,9.757819552369537e-15,9.75781955236954e-15,4.040824452263302e-14,0.0002000000436658501,2.1832924045603978e-07,4.6401709558052673e-10,0.2868242535481735,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_16_cylinder_120,forward_16,forward,16,cylinder_120,quadratic,0.0002000000000000011,0.00019999999999999993,5.827586677109589e-15,5.827586677109586e-15,2.494073822693167e-14,0.00019999997804124824,1.0979376424951416e-07,2.3120502994772307e-10,0.2700199853601168,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_16_cylinder_135,forward_16,forward,16,cylinder_135,quadratic,0.00020000000000000004,0.0002,1.3552527156068805e-16,1.3552527156068805e-16,1.7749623658666997e-14,0.0001999999915037848,4.248107616545981e-08,1.1175870992530257e-10,0.26128772064370226,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_16_cylinder_150,forward_16,forward,16,cylinder_150,quadratic,0.00020000000000000047,0.00019999999999999998,2.4394548880923854e-15,2.439454888092385e-15,2.3673171722422426e-14,0.00019999997804124727,1.0979376601134302e-07,2.3120502994772307e-10,0.27001998536012084,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_16_cylinder_165,forward_16,forward,16,cylinder_165,quadratic,0.00019999999999999928,0.00019999999999999996,3.388131789017202e-15,3.3881317890172014e-15,3.748396106698023e-14,0.00020000004366584748,2.1832924099814386e-07,4.640170990499737e-10,0.28682425354817703,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_16_twist,forward_16,forward,16,twist,quadratic,0.0002800000000000176,0.00028,6.292244751031946e-14,8.809142651444724e-14,6.961947272762041e-14,0.0002799999656714012,1.2260220140235922e-07,7.450580603862722e-10,0.07673330437301208,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_16_dome,forward_16,forward,16,dome,quadratic,0.0005200000000000178,0.0005200000000000001,3.419406851685052e-14,8.890457814381136e-14,8.78784554628855e-14,0.0005199998963252078,1.9937463472374965e-07,4.470348362317633e-10,0.5199917091175816,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_16_saddle,forward_16,forward,16,saddle,quadratic,0.0002799999999999995,0.00028000000000000003,1.936075308009829e-15,2.710505431213761e-15,3.1850537811157506e-14,0.00027999995223628235,1.705847040538814e-07,3.725290301931361e-10,0.28001517816005067,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_16_quartic,forward_16,forward,16,quartic,general,3.2679512156759226e-05,3.36e-05,0.027395471525022943,0.004602439216203853,0.06193220609395069,3.2679526448462396e-05,4.3732914681239315e-07,9.499490256914545e-11,0.17289457060581295,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_16_sine,forward_16,forward,16,sine,general,4.793466157397812e-05,4.8704545517001214e-05,0.01580722979448295,0.0038494197151154627,0.11791904604580099,4.793466198201103e-05,8.512272632472086e-09,4.749745128457272e-11,0.049165882694027316,36dd8648bdacddb9655b033b5163c8265e1e687ba600546869b2d438528c9283
forward_32_cylinder_000,forward_32,forward,32,cylinder_000,quadratic,0.00020000000000004807,0.0002,2.402863064770999e-13,2.402863064770999e-13,3.018706504180146e-13,0.00020000021461975644,1.073098541856364e-06,3.3527612630646075e-10,0.4217676722886866,25c208f1ee600b1c657f8a79df4ec7f9fb4b48ad3d9a4da773a69acc88710003
forward_32_cylinder_015,forward_32,forward,32,cylinder_015,quadratic,0.00020000000000007845,0.0002,3.9221013589663123e-13,3.9221013589663123e-13,3.975695764831943e-13,0.00019999998940522612,5.297426166888355e-08,4.654702439460534e-10,0.41068080531247597,25c208f1ee600b1c657f8a79df4ec7f9fb4b48ad3d9a4da773a69acc88710003
forward_32_cylinder_030,forward_32,forward,32,cylinder_030,quadratic,0.0002000000000001064,0.00019999999999999998,5.320722161472613e-13,5.320722161472613e-13,4.662400179111342e-13,0.00020000011063638968,5.53181416417977e-07,8.943748137923979e-10,0.38690303537411125,25c208f1ee600b1c657f8a79df4ec7f9fb4b48ad3d9a4da773a69acc88710003
forward_32_cylinder_045,forward_32,forward,32,cylinder_045,quadratic,0.00020000000000011583,0.0002,5.790994853788201e-13,5.790994853788201e-13,4.891772341704558e-13,0.00019999998606129777,6.969409031545812e-08,8.195638681596229e-10,0.3743960681102179,25c208f1ee600b1c657f8a79df4ec7f9fb4b48ad3d9a4da773a69acc88710003
forward_32_cylinder_060,forward_32,forward,32,cylinder_060,quadratic,0.0002000000000000987,0.00020000000000000004,4.933119884809044e-13,4.933119884809045e-13,4.640814696035904e-13,0.00020000011063638355,5.53181424278464e-07,8.943748172618449e-10,0.38690303537406595,25c208f1ee600b1c657f8a79df4ec7f9fb4b48ad3d9a4da773a69acc88710003
forward_32_cylinder_075,forward_32,forward,32,cylinder_075,quadratic,0.00020000000000006943,0.0002,3.470802204669221e-13,3.470802204669221e-13,3.9118727308383623e-13,0.00019999998940521555,5.297426939382642e-08,4.654702439460534e-10,0.41068080531246764,25c208f1ee600b1c657f8a79df4ec7f9fb4b48ad3d9a4da773a69acc88710003
forward_32_cylinder_090,forward_32,forward,32,cylinder_090,quadratic,0.00020000000000003966,0.0002,1.9827347229328662e-13,1.9827347229328662e-13,2.88963051824047e-13,0.00020000021461974543,1.073098528845983e-06,3.3527612804118423e-10,0.4217676722886688,25c208f1ee600b1c657f8a79df4ec7f9fb4b48ad3d9a4da773a69acc88710003
forward_32_cylinder_105,forward_32,forward,32,cylinder_105,quadratic,0.00020000000000001738,0.00020000000000000006,8.660064852727964e-14,8.660064852727967e-14,1.9099259008375764e-13,0.00020000004481038875,2.2405185684719638e-07,4.6401709558052673e-10,0.4097073985462104,25c208f1ee600b1c657f8a79df4ec7f9fb4b48ad3d9a4da773a69acc88710003
forward_32_cylinder_120,forward_32,forward,32,cylinder_120,quadratic,0.00020000000000000722,0.00019999999999999993,3.64562980498251e-14,3.6456298049825087e-14,1.1421504786341036e-13,0.00019999994989265983,2.5053673694571153e-07,2.3120502994772307e-10,0.3851114027056025,25c208f1ee600b1c657f8a79df4ec7f9fb4b48ad3d9a4da773a69acc88710003
forward_32_cylinder_135,forward_32,forward,32,cylinder_135,quadratic,0.00020000000000000546,0.0002,2.72405795836983e-14,2.72405795836983e-14,8.822766127635703e-14,0.0001999999903369533,4.831526075488875e-08,1.6763806402059211e-10,0.3722569985362305,25c208f1ee600b1c657f8a79df4ec7f9fb4b48ad3d9a4da773a69acc88710003
forward_32_cylinder_150,forward_32,forward,32,cylinder_150,quadratic,0.00020000000000000847,0.00019999999999999998,4.241940999849537e-14,4.241940999849536e-14,1.2266777278176486e-13,0.00019999994989266135,2.505367355904573e-07,2.3120502994772307e-10,0.3851114027056036,25c208f1ee600b1c657f8a79df4ec7f9fb4b48ad3d9a4da773a69acc88710003
forward_32_cylinder_165,forward_32,forward,32,cylinder_165,quadratic,0.00020000000000002104,0.00019999999999999996,1.0543866127421533e-13,1.054386612742153e-13,1.9786425099822013e-13,0.00020000004481039317,2.2405186064189988e-07,4.640170990499737e-10,0.4097073985462171,25c208f1ee600b1c657f8a79df4ec7f9fb4b48ad3d9a4da773a69acc88710003
forward_32_twist,forward_32,forward,32,twist,quadratic,0.00028000000000007126,0.00028,2.545939030032926e-13,3.564314642046096e-13,2.966293983779618e-13,0.0002799999601804982,1.4221276085841067e-07,8.195638646901759e-10,0.07673330437301726,25c208f1ee600b1c657f8a79df4ec7f9fb4b48ad3d9a4da773a69acc88710003
forward_32_dome,forward_32,forward,32,dome,quadratic,0.0005200000000001684,0.0005200000000000001,3.2380114882115156e-13,8.418829869349942e-13,4.1123015132272414e-13,0.00051999966424768,6.456778623464795e-07,8.940696724635266e-10,0.7427027518133965,25c208f1ee600b1c657f8a79df4ec7f9fb4b48ad3d9a4da773a69acc88710003
forward_32_saddle,forward_32,forward,32,saddle,quadratic,0.0002800000000000005,0.00028000000000000003,1.7424677772088461e-15,2.439454888092385e-15,1.6483045295456063e-13,0.00027999995106913107,1.7475310516923084e-07,4.470348362317633e-10,0.3999306189828955,25c208f1ee600b1c657f8a79df4ec7f9fb4b48ad3d9a4da773a69acc88710003
forward_32_quartic,forward_32,forward,32,quartic,general,3.3355140084951426e-05,3.36e-05,0.0072874974716836596,0.0012242995752428545,0.028868065393363233,3.3355170712612817e-05,9.182291338806916e-07,9.499490256914545e-11,0.25812018295750333,25c208f1ee600b1c657f8a79df4ec7f9fb4b48ad3d9a4da773a69acc88710003
